id,name,quality,effect,craftable,price,exist,blue,purple,pink,red
314,Larrikin Robin,5,Stare From Beyond,1,17277.5,10,0,0,0,0
314,Larrikin Robin,5,Power Surge,1,1520.42,10,0,0,0,0
314,Larrikin Robin,5,Time Warp,1,6911,10,0,0,0,0
314,Larrikin Robin,6,None,0,3,3047,0,0,0,0
314,Larrikin Robin,6,None,1,1.39,37988,0,0,0,0
315,Blighted Beak,5,Purple Energy,1,44921.5,37,0,0,0,0
315,Blighted Beak,5,Circling TF Logo,1,13822,29,0,0,0,0
315,Blighted Beak,5,Massed Flies,1,13822,37,0,0,0,0
315,Blighted Beak,5,Burning Flames,1,55288,29,0,0,0,0
315,Blighted Beak,5,Scorching Flames,1,55288,35,0,0,0,0
315,Blighted Beak,5,Searing Plasma,1,21424.1,34,0,0,0,0
315,Blighted Beak,5,Vivid Plasma,1,20733,33,0,0,0,0
315,Blighted Beak,5,Sunbeams,1,41466,24,0,0,0,0
315,Blighted Beak,5,Circling Peace Sign,1,13476.45,30,0,0,0,0
315,Blighted Beak,5,Circling Heart,1,23497.4,30,0,0,0,0
315,Blighted Beak,5,Stormy Storm,1,18314.15,41,0,0,0,0
315,Blighted Beak,5,Blizzardy Storm,1,10712.05,55,0,0,0,0
315,Blighted Beak,5,Nuts n' Bolts,1,3317.28,42,0,0,0,0
315,Blighted Beak,5,Orbiting Planets,1,11541.37,40,0,0,0,0
315,Blighted Beak,5,Orbiting Fire,1,15204.2,44,0,0,0,0
315,Blighted Beak,5,Bubbling,1,6911,49,0,0,0,0
315,Blighted Beak,5,Steaming,1,9329.85,45,0,0,0,0
315,Blighted Beak,5,Smoking,1,9329.85,34,0,0,0,0
315,Blighted Beak,5,Flaming Lantern,1,12923.57,2,0,0,0,0
315,Blighted Beak,5,Cloudy Moon,1,69110,4,0,0,0,0
315,Blighted Beak,5,Cauldron Bubbles,1,96754,4,0,0,0,0
315,Blighted Beak,5,Eerie Orbiting Fire,1,15204.2,7,0,0,0,0
315,Blighted Beak,5,Misty Skull,1,28611.54,5,0,0,0,0
315,Blighted Beak,5,Harvest Moon,1,138220,5,0,0,0,0
315,Blighted Beak,5,Stormy 13th Hour,1,155497.5,2,0,0,0,0
315,Blighted Beak,5,Kill-a-Watt,1,16793.73,27,0,0,0,0
315,Blighted Beak,5,Terror-Watt,1,13614.67,18,0,0,0,0
315,Blighted Beak,5,Cloud 9,1,39047.15,14,0,0,0,0
315,Blighted Beak,5,Green Confetti,1,12578.02,36,0,0,0,0
315,Blighted Beak,5,Dead Presidents,1,9675.4,20,0,0,0,0
315,Blighted Beak,5,Disco Beat Down,1,25570.7,21,0,0,0,0
315,Blighted Beak,5,Phosphorous,1,55288,2,0,0,0,0
315,Blighted Beak,5,Sulphurous,1,34555,7,0,0,0,0
315,Blighted Beak,5,Memory Leak,1,13822,4,0,0,0,0
315,Blighted Beak,5,Electrostatic,1,20733,5,0,0,0,0
315,Blighted Beak,5,Power Surge,1,10366.5,3,0,0,0,0
315,Blighted Beak,5,Anti-Freeze,1,61507.9,4,0,0,0,0
315,Blighted Beak,5,Purple Confetti,1,10366.5,36,0,0,0,0
315,Blighted Beak,5,Haunted Ghosts,1,20733,37,0,0,0,0
315,Blighted Beak,5,Green Energy,1,34555,32,0,0,0,0
315,Blighted Beak,5,Aces High,1,6911,14,0,0,0,0
315,Blighted Beak,5,It's A Secret To Everybody,1,36628.3,2,0,0,0,0
315,Blighted Beak,5,Roboactive,1,64272.3,3,0,0,0,0
315,Blighted Beak,5,Spellbound,1,62199,10,0,0,0,0
315,Blighted Beak,5,Poisoned Shadows,1,360201.32,2,0,0,0,0
315,Blighted Beak,5,Morning Glory,1,55288,4,0,0,0,0
315,Blighted Beak,5,Frostbite,1,69110,5,0,0,0,0
315,Blighted Beak,5,Time Warp,1,41466,10,0,0,0,0
315,Blighted Beak,5,Miami Nights,1,18590.59,17,0,0,0,0
315,Blighted Beak,5,Stare From Beyond,1,38010.5,2,0,0,0,0
315,Blighted Beak,5,Green Black Hole,1,127853.5,2,0,0,0,0
315,Blighted Beak,5,Ghastly Ghosts Jr,1,25294.26,2,0,0,0,0
315,Blighted Beak,5,Darkblaze,1,41466,10,0,0,0,0
315,Blighted Beak,5,Haunted Phantasm Jr,1,41466,10,0,0,0,0
315,Blighted Beak,5,Bonzo The All-Gnawing,1,200419,2,0,0,0,0
315,Blighted Beak,6,None,0,69.11,11186,0,0,0,0
315,Blighted Beak,6,None,1,10.88,99644,0,0,0,0
316,Pyromancer's Mask,5,Purple Energy,1,39738.25,35,0,0,0,0
316,Pyromancer's Mask,5,Circling TF Logo,1,7947.65,30,0,0,0,0
316,Pyromancer's Mask,5,Massed Flies,1,7602.1,41,0,0,0,0
316,Pyromancer's Mask,5,Burning Flames,1,36282.75,24,0,0,0,0
316,Pyromancer's Mask,5,Scorching Flames,1,51141.4,46,0,0,0,0
316,Pyromancer's Mask,5,Searing Plasma,1,21078.55,41,0,0,0,0
316,Pyromancer's Mask,5,Vivid Plasma,1,7947.65,28,0,0,0,0
316,Pyromancer's Mask,5,Sunbeams,1,38010.5,29,0,0,0,0
316,Pyromancer's Mask,5,Circling Peace Sign,1,8293.2,32,0,0,0,0
316,Pyromancer's Mask,5,Circling Heart,1,26261.8,37,0,0,0,0
316,Pyromancer's Mask,5,Stormy Storm,1,17968.6,33,0,0,0,0
316,Pyromancer's Mask,5,Blizzardy Storm,1,11057.6,43,0,0,0,0
316,Pyromancer's Mask,5,Nuts n' Bolts,1,9675.4,36,0,0,0,0
316,Pyromancer's Mask,5,Orbiting Planets,1,15204.2,41,0,0,0,0
316,Pyromancer's Mask,5,Orbiting Fire,1,13822,37,0,0,0,0
316,Pyromancer's Mask,5,Bubbling,1,12094.25,36,0,0,0,0
316,Pyromancer's Mask,5,Smoking,1,4423.04,34,0,0,0,0
316,Pyromancer's Mask,5,Steaming,1,14513.1,39,0,0,0,0
316,Pyromancer's Mask,5,Flaming Lantern,1,39392.7,5,0,0,0,0
316,Pyromancer's Mask,5,Cloudy Moon,1,65654.5,12,0,0,0,0
316,Pyromancer's Mask,5,Cauldron Bubbles,1,108.81,5,0,0,0,0
316,Pyromancer's Mask,5,Eerie Orbiting Fire,1,31099.5,4,0,0,0,0
316,Pyromancer's Mask,5,Knifestorm,1,34555,10,0,0,0,0
316,Pyromancer's Mask,5,Misty Skull,1,72565.5,5,0,0,0,0
316,Pyromancer's Mask,5,Harvest Moon,1,44921.5,6,0,0,0,0
316,Pyromancer's Mask,5,It's A Secret To Everybody,1,20733,2,0,0,0,0
316,Pyromancer's Mask,5,Kill-a-Watt,1,5321.47,20,0,0,0,0
316,Pyromancer's Mask,5,Terror-Watt,1,11748.7,23,0,0,0,0
316,Pyromancer's Mask,5,Cloud 9,1,20041.9,19,0,0,0,0
316,Pyromancer's Mask,5,Aces High,1,3248.17,14,0,0,0,0
316,Pyromancer's Mask,5,Green Confetti,1,15204.2,42,0,0,0,0
316,Pyromancer's Mask,5,Overclocked,1,8638.75,5,0,0,0,0
316,Pyromancer's Mask,5,Power Surge,1,7878.54,10,0,0,0,0
316,Pyromancer's Mask,5,Anti-Freeze,1,95026.25,6,0,0,0,0
316,Pyromancer's Mask,5,Purple Confetti,1,10020.95,29,0,0,0,0
316,Pyromancer's Mask,5,Darkblaze,1,15895.3,10,0,0,0,0
316,Pyromancer's Mask,5,Haunted Ghosts,1,27298.45,25,0,0,0,0
316,Pyromancer's Mask,5,Green Energy,1,29026.2,36,0,0,0,0
316,Pyromancer's Mask,5,Chiroptera Venenata,1,82932,3,0,0,0,0
316,Pyromancer's Mask,5,Dead Presidents,1,2557.07,15,0,0,0,0
316,Pyromancer's Mask,5,Demonflame,1,26054.47,3,0,0,0,0
316,Pyromancer's Mask,5,Disco Beat Down,1,29371.75,17,0,0,0,0
316,Pyromancer's Mask,5,Miami Nights,1,20041.9,14,0,0,0,0
316,Pyromancer's Mask,5,Poisoned Shadows,1,186597,3,0,0,0,0
316,Pyromancer's Mask,5,Phosphorous,1,17277.5,10,0,0,0,0
316,Pyromancer's Mask,5,The Ooze,1,29026.2,10,0,0,0,0
316,Pyromancer's Mask,5,Bonzo The All-Gnawing,1,27644,10,0,0,0,0
316,Pyromancer's Mask,5,Frostbite,1,54666.01,10,0,0,0,0
316,Pyromancer's Mask,5,Molten Mallard,1,21631.43,5,0,0,0,0
316,Pyromancer's Mask,5,Morning Glory,1,20733,3,0,0,0,0
316,Pyromancer's Mask,5,Stormy 13th Hour,1,17277.5,10,0,0,0,0
316,Pyromancer's Mask,5,Death at Dusk,1,41466,2,0,0,0,0
316,Pyromancer's Mask,5,Stare From Beyond,1,69110,2,0,0,0,0
316,Pyromancer's Mask,5,Sulphurous,1,34555,3,0,0,0,0
316,Pyromancer's Mask,5,Ghastly Ghosts Jr,1,79476.5,2,0,0,0,0
316,Pyromancer's Mask,5,Time Warp,1,55288,10,0,0,0,0
316,Pyromancer's Mask,5,Green Black Hole,1,79476.5,4,0,0,0,0
316,Pyromancer's Mask,5,Roboactive,1,79476.5,2,0,0,0,0
316,Pyromancer's Mask,5,Electrostatic,1,13822,10,0,0,0,0
316,Pyromancer's Mask,6,None,0,10,8707,0,0,0,0
316,Pyromancer's Mask,6,None,1,4.22,84867,0,0,0,0
318,Prancer's Pride,5,Purple Energy,1,1589.53,16,0,0,0,0
318,Prancer's Pride,5,Circling TF Logo,1,829.32,9,0,0,0,0
318,Prancer's Pride,5,Massed Flies,1,621.99,16,0,0,0,0
318,Prancer's Pride,5,Burning Flames,1,2418.85,14,0,0,0,0
318,Prancer's Pride,5,Scorching Flames,1,2418.85,18,0,0,0,0
318,Prancer's Pride,5,Searing Plasma,1,760.21,17,0,0,0,0
318,Prancer's Pride,5,Vivid Plasma,1,898.43,13,0,0,0,0
318,Prancer's Pride,5,Sunbeams,1,2487.96,8,0,0,0,0
318,Prancer's Pride,5,Circling Peace Sign,1,691.1,12,0,0,0,0
318,Prancer's Pride,5,Circling Heart,1,1313.09,16,0,0,0,0
318,Prancer's Pride,5,Stormy Storm,1,760.21,31,0,0,0,0
318,Prancer's Pride,5,Blizzardy Storm,1,1105.76,42,0,0,0,0
318,Prancer's Pride,5,Nuts n' Bolts,1,414.66,41,0,0,0,0
318,Prancer's Pride,5,Orbiting Planets,1,621.99,29,0,0,0,0
318,Prancer's Pride,5,Orbiting Fire,1,518.325,30,0,0,0,0
318,Prancer's Pride,5,Bubbling,1,552.88,34,0,0,0,0
318,Prancer's Pride,5,Smoking,1,483.77,31,0,0,0,0
318,Prancer's Pride,5,Steaming,1,414.66,39,0,0,0,0
318,Prancer's Pride,5,Flaming Lantern,1,2004.19,6,0,0,0,0
318,Prancer's Pride,5,Cloudy Moon,1,4008.38,5,0,0,0,0
318,Prancer's Pride,5,Cauldron Bubbles,1,1589.53,8,0,0,0,0
318,Prancer's Pride,5,Eerie Orbiting Fire,1,1174.87,4,0,0,0,0
318,Prancer's Pride,5,Knifestorm,1,10366.5,5,0,0,0,0
318,Prancer's Pride,5,Misty Skull,1,9675.4,4,0,0,0,0
318,Prancer's Pride,5,Harvest Moon,1,11195.82,3,0,0,0,0
318,Prancer's Pride,5,It's A Secret To Everybody,1,5183.25,4,0,0,0,0
318,Prancer's Pride,5,Stormy 13th Hour,1,11403.15,4,0,0,0,0
318,Prancer's Pride,5,Kill-a-Watt,1,621.99,20,0,0,0,0
318,Prancer's Pride,5,Terror-Watt,1,760.21,20,0,0,0,0
318,Prancer's Pride,5,Cloud 9,1,691.1,24,0,0,0,0
318,Prancer's Pride,5,Green Confetti,1,483.77,8,0,0,0,0
318,Prancer's Pride,5,Dead Presidents,1,621.99,28,0,0,0,0
318,Prancer's Pride,5,Miami Nights,1,621.99,33,0,0,0,0
318,Prancer's Pride,5,Disco Beat Down,1,760.21,27,0,0,0,0
318,Prancer's Pride,5,Sulphurous,1,1105.76,6,0,0,0,0
318,Prancer's Pride,5,Electrostatic,1,60.16,3,0,0,0,0
318,Prancer's Pride,5,Power Surge,1,1313.09,4,0,0,0,0
318,Prancer's Pride,5,Anti-Freeze,1,3801.05,5,0,0,0,0
318,Prancer's Pride,5,Purple Confetti,1,518.325,14,0,0,0,0
318,Prancer's Pride,5,Time Warp,1,2211.52,6,0,0,0,0
318,Prancer's Pride,5,Green Black Hole,1,2626.18,4,0,0,0,0
318,Prancer's Pride,5,Arcana,1,10642.94,3,0,0,0,0
318,Prancer's Pride,5,Haunted Ghosts,1,1382.2,19,0,0,0,0
318,Prancer's Pride,5,Green Energy,1,1313.09,12,0,0,0,0
318,Prancer's Pride,5,Aces High,1,898.43,26,0,0,0,0
318,Prancer's Pride,5,Death at Dusk,1,1935.08,6,0,0,0,0
318,Prancer's Pride,5,Hellfire,1,11748.7,3,0,0,0,0
318,Prancer's Pride,5,Darkblaze,1,2418.85,10,0,0,0,0
318,Prancer's Pride,5,Ghastly Ghosts Jr,1,2764.4,10,0,0,0,0
318,Prancer's Pride,5,Chiroptera Venenata,1,5528.8,10,0,0,0,0
318,Prancer's Pride,5,Haunted Phantasm Jr,1,3455.5,2,0,0,0,0
318,Prancer's Pride,5,Frostbite,1,3109.95,4,0,0,0,0
318,Prancer's Pride,5,Something Burning This Way Comes,1,3593.72,10,0,0,0,0
318,Prancer's Pride,5,Amaranthine,1,1935.08,10,0,0,0,0
318,Prancer's Pride,5,Poisoned Shadows,1,3317.28,2,0,0,0,0
318,Prancer's Pride,5,The Ooze,1,2349.74,10,0,0,0,0
318,Prancer's Pride,5,Molten Mallard,1,1520.42,5,0,0,0,0
318,Prancer's Pride,5,Spellbound,1,8984.3,2,0,0,0,0
318,Prancer's Pride,5,Starstorm Slumber,1,1589.53,10,0,0,0,0
318,Prancer's Pride,5,Morning Glory,1,2902.62,6,0,0,0,0
318,Prancer's Pride,5,Phosphorous,1,2626.18,4,0,0,0,0
318,Prancer's Pride,5,Memory Leak,1,1174.87,2,0,0,0,0
318,Prancer's Pride,6,None,0,2,790,0,0,0,0
318,Prancer's Pride,6,None,1,1.39,24918,0,0,0,0
318,Prancer's Pride,14,None,1,7602.1,2,0,0,0,0
319,Détective Noir,5,Purple Energy,1,5183.25,28,0,0,0,0
319,Détective Noir,5,Circling TF Logo,1,967.54,33,0,0,0,0
319,Détective Noir,5,Massed Flies,1,967.54,29,0,0,0,0
319,Détective Noir,5,Burning Flames,1,6565.45,35,0,0,0,0
319,Détective Noir,5,Scorching Flames,1,6911,29,0,0,0,0
319,Détective Noir,5,Searing Plasma,1,1727.75,27,0,0,0,0
319,Détective Noir,5,Vivid Plasma,1,1382.2,32,0,0,0,0
319,Détective Noir,5,Sunbeams,1,3109.95,35,0,0,0,0
319,Détective Noir,5,Circling Peace Sign,1,898.43,34,0,0,0,0
319,Détective Noir,5,Circling Heart,1,1658.64,32,0,0,0,0
319,Détective Noir,5,Stormy Storm,1,1174.87,39,0,0,0,0
319,Détective Noir,5,Blizzardy Storm,1,1036.65,50,0,0,0,0
319,Détective Noir,5,Nuts n' Bolts,1,691.1,33,0,0,0,0
319,Détective Noir,5,Orbiting Planets,1,829.32,49,0,0,0,0
319,Détective Noir,5,Orbiting Fire,1,967.54,45,0,0,0,0
319,Détective Noir,5,Bubbling,1,898.43,41,0,0,0,0
319,Détective Noir,5,Smoking,1,691.1,41,0,0,0,0
319,Détective Noir,5,Steaming,1,1036.65,40,0,0,0,0
319,Détective Noir,5,Flaming Lantern,1,2004.19,3,0,0,0,0
319,Détective Noir,5,Cloudy Moon,1,13338.23,3,0,0,0,0
319,Détective Noir,5,Cauldron Bubbles,1,3317.28,10,0,0,0,0
319,Détective Noir,5,Eerie Orbiting Fire,1,3801.05,6,0,0,0,0
319,Détective Noir,5,Knifestorm,1,10090.06,10,0,0,0,0
319,Détective Noir,5,Misty Skull,1,18314.15,2,0,0,0,0
319,Détective Noir,5,Stormy 13th Hour,1,24188.5,3,0,0,0,0
319,Détective Noir,5,Kill-a-Watt,1,829.32,37,0,0,0,0
319,Détective Noir,5,Terror-Watt,1,967.54,28,0,0,0,0
319,Détective Noir,5,Cloud 9,1,829.32,26,0,0,0,0
319,Détective Noir,5,Aces High,1,691.1,39,0,0,0,0
319,Détective Noir,5,Green Confetti,1,967.54,28,0,0,0,0
319,Détective Noir,5,Dead Presidents,1,691.1,44,0,0,0,0
319,Détective Noir,5,Miami Nights,1,1105.76,31,0,0,0,0
319,Détective Noir,5,Disco Beat Down,1,1243.98,31,0,0,0,0
319,Détective Noir,5,Sulphurous,1,6911,6,0,0,0,0
319,Détective Noir,5,Overclocked,1,2142.41,4,0,0,0,0
319,Détective Noir,5,Anti-Freeze,1,6911,5,0,0,0,0
319,Détective Noir,5,Electrostatic,1,1727.75,5,0,0,0,0
319,Détective Noir,5,Purple Confetti,1,829.32,27,0,0,0,0
319,Détective Noir,5,Time Warp,1,13130.9,7,0,0,0,0
319,Détective Noir,5,Roboactive,1,17277.5,3,0,0,0,0
319,Détective Noir,5,Haunted Ghosts,1,1520.42,37,0,0,0,0
319,Détective Noir,5,Green Energy,1,3317.28,34,0,0,0,0
319,Détective Noir,5,Demonflame,1,31445.05,2,0,0,0,0
319,Détective Noir,5,Chiroptera Venenata,1,24188.5,10,0,0,0,0
319,Détective Noir,5,Arcana,1,13822,2,0,0,0,0
319,Détective Noir,5,Green Black Hole,1,10366.5,10,0,0,0,0
319,Détective Noir,5,Power Surge,1,1520.42,5,0,0,0,0
319,Détective Noir,5,Amaranthine,1,13476.45,2,0,0,0,0
319,Détective Noir,5,Frostbite,1,12439.8,5,0,0,0,0
319,Détective Noir,5,Molten Mallard,1,2487.96,9,0,0,0,0
319,Détective Noir,5,Stare From Beyond,1,2971.73,10,0,0,0,0
319,Détective Noir,5,Bonzo The All-Gnawing,1,15895.3,10,0,0,0,0
319,Détective Noir,5,Haunted Phantasm Jr,1,3731.94,2,0,0,0,0
319,Détective Noir,5,Morning Glory,1,2764.4,4,0,0,0,0
319,Détective Noir,5,Ghastly Ghosts Jr,1,12439.8,10,0,0,0,0
319,Détective Noir,5,Death at Dusk,1,2902.62,2,0,0,0,0
319,Détective Noir,5,Tesla Coil,1,4146.6,10,0,0,0,0
319,Détective Noir,5,Spellbound,1,26123.58,10,0,0,0,0
319,Détective Noir,5,Poisoned Shadows,1,31099.5,10,0,0,0,0
319,Détective Noir,6,None,0,5,1917,0,0,0,0
319,Détective Noir,6,None,1,1.44,51882,0,0,0,0
321,Madame Dixie,5,Purple Energy,1,2764.4,32,0,0,0,0
321,Madame Dixie,5,Circling TF Logo,1,898.43,28,0,0,0,0
321,Madame Dixie,5,Massed Flies,1,518.325,30,0,0,0,0
321,Madame Dixie,5,Burning Flames,1,3317.28,31,0,0,0,0
321,Madame Dixie,5,Scorching Flames,1,3109.95,28,0,0,0,0
321,Madame Dixie,5,Searing Plasma,1,1105.76,23,0,0,0,0
321,Madame Dixie,5,Vivid Plasma,1,967.54,19,0,0,0,0
321,Madame Dixie,5,Sunbeams,1,2073.3,28,0,0,0,0
321,Madame Dixie,5,Circling Heart,1,5736.13,23,0,0,0,0
321,Madame Dixie,5,Circling Peace Sign,1,829.32,27,0,0,0,0
321,Madame Dixie,5,Stormy Storm,1,967.54,45,0,0,0,0
321,Madame Dixie,5,Blizzardy Storm,1,829.32,39,0,0,0,0
321,Madame Dixie,5,Nuts n' Bolts,1,760.21,30,0,0,0,0
321,Madame Dixie,5,Orbiting Planets,1,691.1,53,0,0,0,0
321,Madame Dixie,5,Orbiting Fire,1,587.435,37,0,0,0,0
321,Madame Dixie,5,Bubbling,1,691.1,27,0,0,0,0
321,Madame Dixie,5,Smoking,1,587.435,36,0,0,0,0
321,Madame Dixie,5,Steaming,1,621.99,44,0,0,0,0
321,Madame Dixie,5,Flaming Lantern,1,1935.08,8,0,0,0,0
321,Madame Dixie,5,Cloudy Moon,1,3455.5,6,0,0,0,0
321,Madame Dixie,5,Cauldron Bubbles,1,2349.74,8,0,0,0,0
321,Madame Dixie,5,Eerie Orbiting Fire,1,52.8,3,0,0,0,0
321,Madame Dixie,5,Knifestorm,1,144.89,10,0,0,0,0
321,Madame Dixie,5,Harvest Moon,1,196.53,3,0,0,0,0
321,Madame Dixie,5,It's A Secret To Everybody,1,11057.6,6,0,0,0,0
321,Madame Dixie,5,Stormy 13th Hour,1,2764.4,3,0,0,0,0
321,Madame Dixie,5,Terror-Watt,1,760.21,31,0,0,0,0
321,Madame Dixie,5,Cloud 9,1,2073.3,33,0,0,0,0
321,Madame Dixie,5,Green Confetti,1,587.435,30,0,0,0,0
321,Madame Dixie,5,Disco Beat Down,1,829.32,34,0,0,0,0
321,Madame Dixie,5,Phosphorous,1,4146.6,5,0,0,0,0
321,Madame Dixie,5,Sulphurous,1,3109.95,3,0,0,0,0
321,Madame Dixie,5,Memory Leak,1,1727.75,3,0,0,0,0
321,Madame Dixie,5,Overclocked,1,3179.06,7,0,0,0,0
321,Madame Dixie,5,Electrostatic,1,85.94,10,0,0,0,0
321,Madame Dixie,5,Purple Confetti,1,760.21,29,0,0,0,0
321,Madame Dixie,5,Haunted Ghosts,1,1589.53,29,0,0,0,0
321,Madame Dixie,5,Demonflame,1,9606.29,2,0,0,0,0
321,Madame Dixie,5,Green Energy,1,2073.3,27,0,0,0,0
321,Madame Dixie,5,Aces High,1,552.88,25,0,0,0,0
321,Madame Dixie,5,Dead Presidents,1,587.435,30,0,0,0,0
321,Madame Dixie,5,Chiroptera Venenata,1,2626.18,2,0,0,0,0
321,Madame Dixie,5,Roboactive,1,3524.61,3,0,0,0,0
321,Madame Dixie,5,Miami Nights,1,898.43,34,0,0,0,0
321,Madame Dixie,5,Darkblaze,1,3317.28,2,0,0,0,0
321,Madame Dixie,5,Time Warp,1,4146.6,3,0,0,0,0
321,Madame Dixie,5,Ghastly Ghosts Jr,1,1589.53,10,0,0,0,0
321,Madame Dixie,5,Bonzo The All-Gnawing,1,3248.17,10,0,0,0,0
321,Madame Dixie,5,Spellbound,1,48377,2,0,0,0,0
321,Madame Dixie,5,Kill-a-Watt,1,760.21,29,0,0,0,0
321,Madame Dixie,5,Molten Mallard,1,3455.5,4,0,0,0,0
321,Madame Dixie,5,Stare From Beyond,1,2487.96,2,0,0,0,0
321,Madame Dixie,5,Death at Dusk,1,3386.39,6,0,0,0,0
321,Madame Dixie,5,Frostbite,1,2557.07,5,0,0,0,0
321,Madame Dixie,5,The Ooze,1,1796.86,2,0,0,0,0
321,Madame Dixie,5,Green Black Hole,1,2004.19,10,0,0,0,0
321,Madame Dixie,5,Haunted Phantasm Jr,1,2764.4,2,0,0,0,0
321,Madame Dixie,5,Power Surge,1,1935.08,4,0,0,0,0
321,Madame Dixie,5,Morning Glory,1,5390.58,7,0,0,0,0
321,Madame Dixie,5,Neutron Star,1,2764.4,2,0,0,0,0
321,Madame Dixie,5,Arcana,1,5459.69,3,0,0,0,0
321,Madame Dixie,6,None,0,40.66,759,0,0,0,0
321,Madame Dixie,6,None,1,1.39,26987,0,0,0,0
322,Buckaroo's Hat,5,Roboactive,1,6911,5,0,0,0,0
322,Buckaroo's Hat,5,Searing Plasma,1,760.21,32,0,0,0,0
322,Buckaroo's Hat,5,Morning Glory,1,3455.5,2,0,0,0,0
322,Buckaroo's Hat,5,Purple Energy,1,1796.86,31,0,0,0,0
322,Buckaroo's Hat,5,Circling TF Logo,1,898.43,14,0,0,0,0
322,Buckaroo's Hat,5,Massed Flies,1,1105.76,25,0,0,0,0
322,Buckaroo's Hat,5,Burning Flames,1,2695.29,32,0,0,0,0
322,Buckaroo's Hat,5,Scorching Flames,1,2902.62,28,0,0,0,0
322,Buckaroo's Hat,5,Vivid Plasma,1,1105.76,29,0,0,0,0
322,Buckaroo's Hat,5,Sunbeams,1,2349.74,29,0,0,0,0
322,Buckaroo's Hat,5,Circling Peace Sign,1,760.21,18,0,0,0,0
322,Buckaroo's Hat,5,Circling Heart,1,1036.65,32,0,0,0,0
322,Buckaroo's Hat,5,Stormy Storm,1,691.1,39,0,0,0,0
322,Buckaroo's Hat,5,Blizzardy Storm,1,691.1,38,0,0,0,0
322,Buckaroo's Hat,5,Nuts n' Bolts,1,621.99,26,0,0,0,0
322,Buckaroo's Hat,5,Orbiting Planets,1,691.1,31,0,0,0,0
322,Buckaroo's Hat,5,Orbiting Fire,1,691.1,44,0,0,0,0
322,Buckaroo's Hat,5,Bubbling,1,552.88,42,0,0,0,0
322,Buckaroo's Hat,5,Smoking,1,587.435,36,0,0,0,0
322,Buckaroo's Hat,5,Steaming,1,552.88,31,0,0,0,0
322,Buckaroo's Hat,5,Flaming Lantern,1,2418.85,4,0,0,0,0
322,Buckaroo's Hat,5,Cloudy Moon,1,2557.07,4,0,0,0,0
322,Buckaroo's Hat,5,Cauldron Bubbles,1,967.54,7,0,0,0,0
322,Buckaroo's Hat,5,Eerie Orbiting Fire,1,1382.2,8,0,0,0,0
322,Buckaroo's Hat,5,Harvest Moon,1,4837.7,3,0,0,0,0
322,Buckaroo's Hat,5,Stormy 13th Hour,1,3179.06,10,0,0,0,0
322,Buckaroo's Hat,5,Terror-Watt,1,656.545,29,0,0,0,0
322,Buckaroo's Hat,5,Cloud 9,1,760.21,31,0,0,0,0
322,Buckaroo's Hat,5,Aces High,1,829.32,29,0,0,0,0
322,Buckaroo's Hat,5,Green Confetti,1,691.1,28,0,0,0,0
322,Buckaroo's Hat,5,Dead Presidents,1,518.325,29,0,0,0,0
322,Buckaroo's Hat,5,Disco Beat Down,1,829.32,33,0,0,0,0
322,Buckaroo's Hat,5,Sulphurous,1,3524.61,3,0,0,0,0
322,Buckaroo's Hat,5,Memory Leak,1,1658.64,5,0,0,0,0
322,Buckaroo's Hat,5,Overclocked,1,1243.98,3,0,0,0,0
322,Buckaroo's Hat,5,Electrostatic,1,1105.76,4,0,0,0,0
322,Buckaroo's Hat,5,Power Surge,1,967.54,4,0,0,0,0
322,Buckaroo's Hat,5,Purple Confetti,1,552.88,33,0,0,0,0
322,Buckaroo's Hat,5,Green Black Hole,1,3662.83,6,0,0,0,0
322,Buckaroo's Hat,5,Haunted Ghosts,1,1313.09,32,0,0,0,0
322,Buckaroo's Hat,5,Green Energy,1,2004.19,30,0,0,0,0
322,Buckaroo's Hat,5,Time Warp,1,6772.78,4,0,0,0,0
322,Buckaroo's Hat,5,Miami Nights,1,1036.65,30,0,0,0,0
322,Buckaroo's Hat,5,Kill-a-Watt,1,587.435,26,0,0,0,0
322,Buckaroo's Hat,5,Poisoned Shadows,1,19350.8,4,0,0,0,0
322,Buckaroo's Hat,5,Haunted Phantasm Jr,1,2626.18,2,0,0,0,0
322,Buckaroo's Hat,5,Frostbite,1,2073.3,3,0,0,0,0
322,Buckaroo's Hat,5,Stare From Beyond,1,3939.27,3,0,0,0,0
322,Buckaroo's Hat,5,Darkblaze,1,2902.62,3,0,0,0,0
322,Buckaroo's Hat,5,Misty Skull,1,2073.3,3,0,0,0,0
322,Buckaroo's Hat,5,Ghastly Ghosts Jr,1,1589.53,2,0,0,0,0
322,Buckaroo's Hat,5,Demonflame,1,5597.91,2,0,0,0,0
322,Buckaroo's Hat,5,Arcana,1,2902.62,4,0,0,0,0
322,Buckaroo's Hat,5,The Ooze,1,1727.75,10,0,0,0,0
322,Buckaroo's Hat,5,Something Burning This Way Comes,1,2073.3,2,0,0,0,0
322,Buckaroo's Hat,5,It's A Secret To Everybody,1,5183.25,3,0,0,0,0
322,Buckaroo's Hat,5,Tesla Coil,1,2073.3,10,0,0,0,0
322,Buckaroo's Hat,5,Bonzo The All-Gnawing,1,8085.87,10,0,0,0,0
322,Buckaroo's Hat,5,Molten Mallard,1,1865.97,3,0,0,0,0
322,Buckaroo's Hat,5,Death at Dusk,1,4768.59,2,0,0,0,0
